"GGBR4.SA.Open","GGBR4.SA.High","GGBR4.SA.Low","GGBR4.SA.Close","GGBR4.SA.Volume","GGBR4.SA.Adjusted"
7.48412609100342,7.65079307556152,7.35714197158813,7.51587295532227,10183446,4.96510553359985
7.5873007774353,7.64285707473755,7.31746006011963,7.41269779205322,14542038,4.89694547653198
7.39682483673096,7.66666603088379,7.23015785217285,7.59523820877075,17307738,5.0175347328186
7.61904716491699,7.86507892608643,7.61111116409302,7.67460298538208,13466250,5.06996393203735
7.73809480667114,7.75396776199341,7.47619009017944,7.55555486679077,9862524,4.99131965637207
7.57936477661133,7.66666603088379,7.43650722503662,7.52380895614624,6714288,4.97034883499146
7.57142782211304,7.61904716491699,7.29365015029907,7.3253960609436,14090202,4.83927392959595
7.3253960609436,7.3253960609436,7.3253960609436,7.3253960609436,0,4.83927392959595
7.24603080749512,7.27777719497681,7.0873007774353,7.15873003005981,14956200,4.72917127609253
7.21428489685059,7.34920597076416,7.20634889602661,7.30952310562134,6223014,4.82878589630127
7.22222185134888,7.24603080749512,7.05555486679077,7.16666603088379,16843554,4.73441457748413
7.18253898620605,7.29365015029907,7.09523820877075,7.29365015029907,13374396,4.81830072402954
7.30158710479736,7.46825313568115,7.24603080749512,7.42857122421265,7372134,4.9074330329895
7.48412609100342,7.80952310562134,7.39682483673096,7.69841194152832,11525220,5.08569431304932
7.7857141494751,7.97619009017944,7.70634889602661,7.96031713485718,11535804,5.25871276855469
8.01587295532227,8.11904716491699,7.88095188140869,7.91269779205322,15623874,5.22725296020508
8,8.2380952835083,8,8.15079307556152,13479732,5.38454294204712
8.30952262878418,8.30952262878418,7.95238018035889,8.06349182128906,10739736,5.32687187194824
8.06349182128906,8.20634937286377,8.01587295532227,8.15872955322266,11015424,5.3897852897644
8.17460346221924,8.30952262878418,8.17460346221924,8.25396823883057,5628672,5.45270252227783
8.17460346221924,8.2857141494751,8.13492012023926,8.22222232818604,2365146,5.43172931671143
8.25396823883057,8.40476131439209,8.1904764175415,8.40476131439209,15804180,5.55231904983521
8.31746006011963,8.63492012023926,8.2857141494751,8.51587295532227,14384790,5.62572240829468
8.59523773193359,8.68253898620605,8.33333301544189,8.53968238830566,11400102,5.64144992828369
8.53968238830566,8.76984119415283,8.49206256866455,8.74603080749512,10648008,5.77776622772217
8.73015785217285,8.80952262878418,8.65079307556152,8.6904764175415,9886464,5.74106740951538
8.77777671813965,8.82539558410645,8.58730125427246,8.74603080749512,10634652,5.77776622772217
8.73015785217285,8.77777671813965,8.5,8.66666603088379,13827240,5.72533655166626
8.68253898620605,8.76984119415283,8.65079307556152,8.68253898620605,5033196,5.7358226776123
8.72222232818604,8.80952262878418,8.67460346221924,8.74603080749512,4909968,5.77776622772217
8.79364967346191,8.80158710479736,8.50793552398682,8.59523773193359,7902342,5.67815017700195
8.61904716491699,8.77777671813965,8.61111068725586,8.77777671813965,9227862,5.79873704910278
8.75396823883057,8.79364967346191,8.50793552398682,8.62698364257812,8064126,5.6991229057312
8.61904716491699,8.65079307556152,8.40476131439209,8.48412609100342,6484464,5.60474872589111
8.5,8.73015785217285,8.49206256866455,8.69841194152832,7570080,5.74631071090698
8.65079307556152,8.88888835906982,8.61111068725586,8.84126853942871,9733752,5.84068298339844
8.83333301544189,8.83333301544189,8.34920597076416,8.37301540374756,16890426,5.53134822845459
8.46825313568115,8.49206256866455,8.30158710479736,8.38888835906982,8737218,5.54183197021484
8.37301540374756,8.44444370269775,8.26190376281738,8.40476131439209,8217090,5.55231904983521
8.58730125427246,8.61904716491699,8.42857074737549,8.46031665802002,9981342,5.58901929855347
8.47618961334229,8.51587295532227,8.33333301544189,8.38095188140869,6172866,5.53658962249756
8.35714244842529,8.65872955322266,8.31746006011963,8.62698364257812,10357830,5.6991229057312
8.67460346221924,8.71428489685059,8.53968238830566,8.65872955322266,8028846,5.72009372711182
8.73015785217285,8.89682483673096,8.65079307556152,8.87301540374756,11536182,5.86165571212769
9.0476188659668,9.2857141494751,8.99206256866455,9.19841194152832,12568374,6.07661724090576
9.12698364257812,9.2857141494751,9.0238094329834,9.10317420959473,7325010,6.01370239257812
9.0714282989502,9.16666603088379,8.91269779205322,9.0238094329834,10094616,5.96127223968506
9,9.11904716491699,8.85714244842529,9.09523773193359,7507962,6.00845909118652
9.03174591064453,9.10317420959473,8.91269779205322,8.96031665802002,7384608,5.91932678222656
8.95238018035889,9.06349182128906,8.86507892608643,8.88888835906982,6209280,5.87214183807373
8.88095188140869,8.94444370269775,8.70634937286377,8.70634937286377,8812314,5.75155162811279
8.76190376281738,8.97618961334229,8.76190376281738,8.95238018035889,9663822,5.91408491134644
8.97618961334229,9.15872955322266,8.92063426971436,8.92063426971436,9117864,5.89311265945435
9.03174591064453,9.11904716491699,8.87301540374756,8.87301540374756,7264278,5.86165571212769
8.96825313568115,9.06349182128906,8.76984119415283,8.76984119415283,7130340,5.79349517822266
8.84920597076416,9.0476188659668,8.84920597076416,9.01587295532227,9788814,5.9668288230896
9.01587295532227,9.34920597076416,8.96031665802002,9.2380952835083,18746784,6.11389923095703
9.27777671813965,9.33333301544189,9.14285659790039,9.18253898620605,13645926,6.07713174819946
9.18253898620605,9.32539558410645,9.01587295532227,9.10317420959473,7793478,6.02460670471191
9.10317420959473,9.18253898620605,9.01587295532227,9.14285659790039,4477158,6.05086803436279
9.07936477661133,9.11111068725586,8.98412609100342,9.08730125427246,8031492,6.01410245895386
9.08730125427246,9.46825313568115,9.0238094329834,9.38095188140869,16339428,6.20844507217407
9.57936477661133,9.61904716491699,9.37301540374756,9.40476131439209,18192006,6.22419929504395
9.61111068725586,10.1031742095947,9.61111068725586,9.99206256866455,29013138,6.61288499832153
9.99206256866455,10.2936496734619,9.93650722503662,10.2460308074951,7296786,6.78096485137939
10.6666660308838,10.7460308074951,9.99206256866455,10.0158729553223,23339736,6.62864208221436
10.1587295532227,10.3174600601196,10.0555553436279,10.2460308074951,13363434,6.78096485137939
10.2460308074951,10.2460308074951,10.2460308074951,10.2460308074951,0,6.78096485137939
10.1587295532227,10.2063493728638,9.65872955322266,9.69841194152832,19275606,6.41854286193848
9.76984119415283,10,9.74603080749512,9.80952262878418,15068214,6.49207592010498
9.89682483673096,9.91269779205322,9.64285659790039,9.68253898620605,18450180,6.40803813934326
9.6904764175415,9.7857141494751,9.44444370269775,9.5476188659668,15780114,6.31874513626099
9.51587295532227,9.51587295532227,9.34920597076416,9.47618961334229,11269440,6.2714729309082
9.47618961334229,9.73015785217285,9.46825313568115,9.65079307556152,19334952,6.38702774047852
9.7857141494751,9.91269779205322,9.66666603088379,9.73015785217285,12669678,6.43955230712891
9.64285659790039,9.74603080749512,9.38888835906982,9.44444370269775,17945802,6.25046348571777
9.46825313568115,9.59523773193359,9.14285659790039,9.38888835906982,22017744,6.21369504928589
9.30158710479736,9.36507892608643,9.16666603088379,9.16666603088379,10358838,6.0666241645813
9.19841194152832,9.21428489685059,8.90476131439209,8.97618961334229,8406594,5.94056606292725
8.93650722503662,9.06349182128906,8.62698364257812,8.70634937286377,10231956,5.7619800567627
8.82539558410645,9.03174591064453,8.76984119415283,8.81746006011963,10223136,5.83551692962646
8.93650722503662,8.99206256866455,8.45238018035889,8.85714244842529,17834796,5.86177921295166
8.88888835906982,8.88888835906982,8.55555534362793,8.61904716491699,21103866,5.7042031288147
8.71428489685059,8.83333301544189,8.64285659790039,8.76190376281738,9928296,5.79874849319458
8.81746006011963,8.88888835906982,8.67460346221924,8.73015785217285,13704264,5.77773904800415
8.74603080749512,9.16666603088379,8.7380952835083,9.0476188659668,16786350,5.9878396987915
8.96825313568115,9.0476188659668,8.88888835906982,9.0238094329834,11002824,5.97208213806152
9.11111068725586,9.33333301544189,8.79364967346191,8.79364967346191,15431472,5.81975936889648
8.72222232818604,8.74603080749512,8.46825313568115,8.53968238830566,17848782,5.65167856216431
8.59523773193359,8.64285659790039,8.27777671813965,8.49206256866455,13684608,5.62016344070435
8.5714282989502,8.92063426971436,8.5238094329834,8.84920597076416,22892310,5.85652494430542
8.82539558410645,8.96825313568115,8.63492012023926,8.74603080749512,16715286,5.78824329376221
8.74603080749512,8.74603080749512,8.74603080749512,8.74603080749512,0,5.78824329376221
8.96825313568115,9.12698364257812,8.91269779205322,9.07936477661133,10979640,6.00884866714478
9.18253898620605,9.30158710479736,9.0238094329834,9.06349182128906,10140984,5.99834299087524
9.0238094329834,9.17460346221924,8.94444370269775,8.98412609100342,8897868,5.94582033157349
9.09523773193359,9.29364967346191,8.99206256866455,9.25396823883057,16130520,6.12440299987793
9.15079307556152,9.38888835906982,9.0714282989502,9.30158710479736,12969180,6.15591859817505
9.38095188140869,9.46825313568115,9.26984119415283,9.26984119415283,8977752,6.13490772247314
9.36507892608643,9.44444370269775,9.18253898620605,9.23015785217285,9117360,6.10864448547363
9.24603080749512,9.55555534362793,9.24603080749512,9.53968238830566,10291932,6.31349325180054
9.56349182128906,9.62698364257812,9.37301540374756,9.56349182128906,8227800,6.32924890518188
9.61904716491699,9.68253898620605,9.2380952835083,9.31746006011963,12185460,6.16642332077026
9.27777671813965,9.40476131439209,9.0714282989502,9.1904764175415,11640762,6.08238363265991
9.15079307556152,9.21428489685059,8.83333301544189,8.92857074737549,11610774,5.90904951095581
8.96825313568115,9.00793552398682,8.58730125427246,8.6904764175415,19979064,5.75147771835327
8.74603080749512,8.84920597076416,8.42063426971436,8.46825313568115,20618388,5.60440635681152
8.46825313568115,8.46825313568115,8.46825313568115,8.46825313568115,0,5.60440635681152
8.5714282989502,8.58730125427246,8.08730125427246,8.55555534362793,17374392,5.66218519210815
8.73015785217285,8.80158710479736,8.53968238830566,8.69841194152832,10299114,5.75673007965088
8.70634937286377,8.71428489685059,8.33333301544189,8.38888835906982,15088500,5.55188083648682
8.53174591064453,8.62698364257812,8.39682483673096,8.49206256866455,14116284,5.62016344070435
8.43650722503662,8.45238018035889,8.13492012023926,8.30952262878418,11909646,5.49935626983643
8.33333301544189,8.35714244842529,8.0714282989502,8.15872955322266,10008306,5.39955854415894
8.15079307556152,8.2857141494751,8.06349182128906,8.2857141494751,9616950,5.48359870910645
8.33333301544189,8.33333301544189,7.89682483673096,7.89682483673096,14825790,5.22622680664062
7.89682483673096,7.89682483673096,7.89682483673096,7.89682483673096,0,5.22622680664062
8,8.21428489685059,7.96825313568115,8.13492012023926,10704834,5.38380146026611
8.13492012023926,8.40476131439209,8.06349182128906,8.36507892608643,11592126,5.53612375259399
8.36507892608643,8.36507892608643,8.36507892608643,8.36507892608643,0,5.53612375259399
8.48412609100342,8.5476188659668,8.31746006011963,8.35714244842529,11013282,5.5308723449707
8.46031665802002,8.59523773193359,8.34920597076416,8.48412609100342,11850678,5.63095474243164
8.48412609100342,8.66666603088379,8.42857074737549,8.61111068725586,6042330,5.71523380279541
8.65079307556152,8.72222232818604,8.45238018035889,8.5476188659668,9630306,5.67309427261353
8.5476188659668,8.82539558410645,8.53968238830566,8.77777671813965,11026638,5.82585048675537
8.80952262878418,8.89682483673096,8.70634937286377,8.71428489685059,12778038,5.78371047973633
8.76984119415283,8.84920597076416,8.66666603088379,8.80952262878418,14262192,5.84692001342773
8.76190376281738,8.87301540374756,8.62698364257812,8.79364967346191,27373752,5.83638763427734
8.75396823883057,8.88095188140869,8.55555534362793,8.76984119415283,11680830,5.82058238983154
8.88095188140869,9.03968238830566,8.81746006011963,8.96031665802002,10151442,5.94700241088867
8.98412609100342,9.11111068725586,8.81746006011963,8.83333301544189,7881678,5.8627233505249
8.7857141494751,8.88888835906982,8.70634937286377,8.83333301544189,6282738,5.8627233505249
8.71428489685059,9,8.59523773193359,8.94444370269775,13767012,5.93647003173828
8.98412609100342,9.34126853942871,8.91269779205322,9.2857141494751,21206934,6.16297149658203
9.34126853942871,9.50793552398682,9.29364967346191,9.39682483673096,15189930,6.23671674728394
9.34920597076416,9.5238094329834,9.15079307556152,9.5238094329834,9468018,6.32099676132202
9.5476188659668,9.58730125427246,9.25396823883057,9.32539558410645,12825288,6.18930721282959
9.23015785217285,9.45238018035889,9.16666603088379,9.39682483673096,9508842,6.23671674728394
9.38888835906982,9.5714282989502,9.34920597076416,9.5714282989502,13375026,6.3526029586792
9.61904716491699,9.75396823883057,9.36507892608643,9.50793552398682,9200898,6.31046199798584
9.5,9.61111068725586,9.43650722503662,9.61111068725586,5408550,6.37893962860107
9.60317420959473,9.80158710479736,9.57936477661133,9.7380952835083,8262198,6.46321964263916
9.74603080749512,9.91269779205322,9.63492012023926,9.91269779205322,10668798,6.57910251617432
9.83333301544189,9.96031665802002,9.7857141494751,9.87301540374756,7278390,6.5527663230896
9.87301540374756,9.87301540374756,9.87301540374756,9.87301540374756,0,6.5527663230896
9.91269779205322,10,9.80158710479736,9.81746006011963,5087502,6.51589488983154
9.85714244842529,9.96031665802002,9.74603080749512,9.80158710479736,5956902,6.50535917282104
9.88095188140869,9.88095188140869,9.65872955322266,9.82539558410645,8535744,6.52116107940674
9.82539558410645,9.82539558410645,9.82539558410645,9.82539558410645,0,6.52116107940674
9.96031665802002,10.2936496734619,9.96031665802002,10.2936496734619,10790010,6.83194351196289
10.2380952835083,10.5952377319336,10.1904764175415,10.2777767181396,16546950,6.82140731811523
10.3412685394287,10.9365072250366,10.3412685394287,10.8333330154419,34724214,7.1901330947876
10.8333330154419,11.0714282989502,10.5873012542725,10.6984119415283,21679938,7.10058641433716
10.6587295532227,11.0714282989502,10.5238094329834,11.0714282989502,19343772,7.34816026687622
11.0714282989502,11.3253955841064,10.9285707473755,11.1349201202393,44864316,7.39029884338379
10.9920625686646,11.1984119415283,10.8174600601196,10.9841260910034,23351832,7.29021453857422
11.0396823883057,11.8809518814087,11.0396823883057,11.8809518814087,21758436,7.88544321060181
11.7857141494751,12.2063493728638,11.6031742095947,11.8809518814087,30184938,7.88544321060181
12.0079355239868,12.0714282989502,11.7619037628174,11.7619037628174,9233280,7.8064284324646
11.7142848968506,11.9365072250366,11.46031665802,11.4761896133423,16730532,7.61680269241333
11.4920625686646,11.9285707473755,11.4285707473755,11.9047613143921,19496358,7.90124654769897
11.9047613143921,11.9761896133423,11.5396823883057,11.5396823883057,12708864,7.65894079208374
11.6349201202393,11.6984119415283,10.9365072250366,11.2380952835083,32553108,7.45877504348755
11.2698411941528,11.3730154037476,11.0873012542725,11.0952377319336,14569002,7.3639612197876
11,11.0952377319336,10.6428565979004,10.8809518814087,26690706,7.22173738479614
10.9285707473755,11.4285707473755,10.9206342697144,11.222222328186,17263386,7.44824266433716
11.222222328186,11.222222328186,11.222222328186,11.222222328186,0,7.44824266433716
11.4047613143921,11.8571424484253,11.2460308074951,11.8571424484253,14464674,7.8696403503418
11.7539682388306,11.8174600601196,11.5079355239868,11.6031742095947,11777094,7.70108032226562
11.5158729553223,11.6825389862061,11.3492059707642,11.6825389862061,14457996,7.75375461578369
11.7619037628174,12.0476188659668,11.4285707473755,11.4285707473755,23075766,7.58519649505615
11.5158729553223,11.8492059707642,11.4444437026978,11.6031742095947,16517592,7.70108032226562
11.5873012542725,11.8253955841064,11.4365072250366,11.5634918212891,15706026,7.67474222183228
11.3888883590698,11.5634918212891,10.9047613143921,10.9047613143921,13485150,7.23754024505615
10.7857141494751,11.5634918212891,10.7380952835083,11.5634918212891,16079238,7.67474222183228
11.5,11.6269836425781,11.1587295532227,11.1587295532227,9972018,7.4061017036438
11.2460308074951,11.3809518814087,10.8253955841064,10.9206342697144,10547712,7.24807500839233
11.0079355239868,11.1904764175415,10.7301578521729,11.1349201202393,14201334,7.39029884338379
11.4126977920532,11.8888883590698,11.3730154037476,11.8730154037476,12423726,7.88017749786377
11.9047613143921,12.0634918212891,11.6587295532227,11.9047613143921,12321288,7.90124654769897
11.9206342697144,12.6428565979004,11.7063493728638,12.6428565979004,28250208,8.39112281799316
12.8571424484253,13.4126977920532,12.7142848968506,13.2777767181396,20511666,8.81252288818359
13.0952377319336,13.2301578521729,12.6587295532227,12.8174600601196,27899298,8.50700664520264
12.9126977920532,13.3174600601196,12.9126977920532,12.9365072250366,24311700,8.58602046966553
13.0714282989502,13.2777767181396,12.7857141494751,12.7857141494751,13447854,8.48593711853027
13.0079355239868,13.2142848968506,12.8174600601196,13.1904764175415,12222378,8.75457859039307
13.3809518814087,13.7698411941528,13.2936496734619,13.5158729553223,15595650,8.97054767608643
13.5714282989502,13.6507930755615,13.1825389862061,13.2142848968506,13202658,8.77038288116455
13.3730154037476,13.7619037628174,13.1904764175415,13.1904764175415,23659524,8.75457859039307
13.4682531356812,13.7460308074951,13.3412685394287,13.6111106872559,33575976,9.03375816345215
13.4126977920532,13.5396823883057,12.8174600601196,13.4126977920532,22955058,8.90207099914551
13.3809518814087,13.6904764175415,13.0634918212891,13.5476188659668,14944482,8.99161720275879
13.6269836425781,13.96031665802,12.9126977920532,12.9523801803589,22461264,8.59655475616455
13.1746034622192,13.2777767181396,12.6428565979004,13.2777767181396,18322542,8.81252288818359
13.2380952835083,13.2380952835083,12.5793647766113,12.722222328186,18265086,8.44379901885986
12.6349201202393,13.0714282989502,12.4285707473755,12.8015871047974,19376532,8.4964714050293
12.9761896133423,13.0317459106445,12.8174600601196,13.0158729553223,10265724,8.65479278564453
13.0952377319336,13.2539682388306,12.8253955841064,12.9285707473755,7723926,8.59674072265625
13.0714282989502,13.1746034622192,12.6507930755615,12.7380952835083,8720586,8.4700870513916
12.6587295532227,12.6984119415283,12.222222328186,12.3333330154419,19610010,8.2009449005127
12.46031665802,12.4841260910034,12.119047164917,12.2619037628174,14466564,8.15344715118408
12.0634918212891,12.2619037628174,11.8412685394287,11.9285707473755,12868506,7.93179988861084
12.0396823883057,12.6031742095947,11.9206342697144,12.4920625686646,20891430,8.30648803710938
12.5476188659668,12.6825389862061,12.4365072250366,12.6825389862061,13231260,8.43314647674561
12.6587295532227,12.6587295532227,12.0555553436279,12.1904764175415,20040804,8.1059513092041
12.1349201202393,12.2936496734619,11.9047613143921,11.9761896133423,12416922,7.96346473693848
12.1666660308838,12.3412685394287,11.8809518814087,12.1507930755615,11170656,8.07956409454346
12.2619037628174,12.3015871047974,11.896824836731,11.9920625686646,8600004,7.97401857376099
11.8730154037476,11.9206342697144,11.4523801803589,11.8650789260864,13800150,7.88958168029785
12.0238094329834,12.4206342697144,11.96031665802,12.3015871047974,8277192,8.17983436584473
12.4126977920532,12.6428565979004,12.1825389862061,12.4126977920532,10403064,8.2537145614624
12.5,12.5952377319336,12.3492059707642,12.4841260910034,6775524,8.30121231079102
